"codigo","codigoPai","descricao","nivel","ehFolha"
"9022199","902219","Outros",5,false
"90221991","9022199","Dos tipos utilizados para inspeção de bagagens, com túnel de altura inferior ou igual a 0,4 m, largura inferior ou igual a 0,6 m e comprimento inferior ou igual a 1,2 m",6,true
"90221999","9022199","Outros",6,true
"90222","9022","Aparelhos que utilizem radiações alfa, beta ou gama, mesmo para usos médicos, cirúrgicos, odontológicos ou veterinários, incluindo os aparelhos de radiofotografia ou de radioterapia:",3,false
"902221","90222","Para usos médicos, cirúrgicos, odontológicos ou veterinários",4,false
"90222110","902221","Aparelhos de radiocobalto (bombas de cobalto)",5,true
"90222120","902221","Outros, para gamaterapia",5,true
"90222190","902221","Outros",5,true
"902229","90222","Para outros usos",4,false
"90222910","902229","Para detecção do nível de enchimento ou tampas faltantes, em latas de bebidas, por meio de raios gama",5,true
"90222990","902229","Outros",5,true
"90223000","9022","Tubos de raios x",3,true
"902290","9022","Outros, incluindo as partes e acessórios",3,false
"9022901","902290","Aparelhos",4,false
"90229011","9022901","Geradores de tensão",5,true
"90229012","9022901","Telas radiológicas",5,true
"90229019","9022901","Outros",5,true
"90229080","902290","Outros",4,true
"90229090","902290","Partes e acessórios de aparelhos de raios x",4,true
"90230000","90","Instrumentos, aparelhos e modelos, concebidos para demonstração (por exemplo, no ensino e nas exposições), não suscetíveis de outros usos.",2,true
"9024","90","Máquinas e aparelhos para ensaios de dureza, tração, compressão, elasticidade ou de outras propriedades mecânicas de materiais (por exemplo, metais, madeira, têxteis, papel, plásticos).",2,false
"902410","9024","Máquinas e aparelhos para ensaios de metais",3,false
"90241010","902410","Para ensaios de tração ou compressão",4,true
"90241020","902410","Para ensaios de dureza",4,true
"90241090","902410","Outros",4,true
"902480","9024","Outras máquinas e aparelhos",3,false
"9024801","902480","Máquinas e aparelhos para ensaios de têxteis",4,false
"90248011","9024801","Automáticos, para fios",5,true
"90248019","9024801","Outros",5,true
"9024802","902480","Máquinas e aparelhos para ensaios de papel, cartão, linóleo e plástico ou borracha flexíveis",4,false
"90248021","9024802","Máquinas para ensaios de pneumáticos",5,true
"90248029","9024802","Outros",5,true
"90248090","902480","Outros",4,true
"90249000","9024","Partes e acessórios",3,true
"9025","90","Densímetros, areômetros, pesa-líquidos e instrumentos flutuantes semelhantes, termômetros, pirômetros, barômetros, higrômetros e psicrômetros, registradores ou não, mesmo combinados entre si.",2,false
"90251","9025","Termômetros e pirômetros, não combinados com outros instrumentos:",3,false
"902511","90251","De líquido, de leitura direta",4,false
"90251110","902511","Termômetros clínicos",5,true
"90251190","902511","Outros",5,true
"902519","90251","Outros",4,false
"90251910","902519","Pirômetros ópticos",5,true
"90251990","902519","Outros",5,true
"90258000","9025","Outros instrumentos",3,true
"902590","9025","Partes e acessórios",3,false
"90259010","902590","De termômetros",4,true
"90259090","902590","Outros",4,true
"9026","90","Instrumentos e aparelhos para medida ou controle da vazão, do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo, medidores de vazão, indicadores de nível, manômetros, contadores de calor), exceto os instrumentos e aparelhos das posições 90.14, 90.15, 90.28 ou 90.32.",2,false
"902610","9026","Para medida ou controle da vazão ou do nível dos líquidos",3,false
"9026101","902610","Para medida ou controle de vazão",4,false
"90261011","9026101","Medidores-transmissores eletrônicos, que funcionem pelo princípio de indução eletromagnética",5,true
"90261019","9026101","Outros",5,true
"9026102","902610","Para medida ou controle do nível",4,false
"90261021","9026102","De metais, mediante correntes parasitas",5,true
"90261029","9026102","Outros",5,true
"902620","9026","Para medida ou controle da pressão",3,false
"90262010","902620","Manômetros",4,true
"90262090","902620","Outros",4,true
"90268000","9026","Outros instrumentos e aparelhos",3,true
"902690","9026","Partes e acessórios",3,false
"90269010","902690","De instrumentos e aparelhos para medida ou controle do nível",4,true
"90269020","902690","De manômetros",4,true
"90269090","902690","Outros",4,true
"9027","90","Instrumentos e aparelhos para análises físicas ou químicas (por exemplo, polarímetros, refratômetros, espectrômetros, analisadores de gases ou de fumaça); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou semelhantes ou para medidas calorimétricas, acústicas ou fotométricas (incluindo os indicadores de tempo de exposição); micrótomos.",2,false
"90271000","9027","Analisadores de gases ou de fumaça",3,true
"902720","9027","Cromatógrafos e aparelhos de eletroforese",3,false
"9027201","902720","Cromatógrafos",4,false
"90272011","9027201","De fase gasosa",5,true
"90272012","9027201","De fase líquida",5,true
"90272019","9027201","Outros",5,true
"9027202","902720","Aparelhos de eletroforese",4,false
"90272021","9027202","Sequenciadores automáticos de adn mediante eletroforese capilar",5,true
"90272029","9027202","Outros",5,true
"902730","9027","Espectrômetros, espectrofotômetros e espectrógrafos que utilizem radiações ópticas (uv, visíveis, iv)",3,false
"9027301","902730","Espectrômetros e espectrógrafos",4,false
"90273011","9027301","De emissão atômica",5,true
"90273019","9027301","Outros",5,true
"90273020","902730","Espectrofotômetros",4,true
"902750","9027","Outros aparelhos e instrumentos que utilizem radiações ópticas (uv, visíveis, iv)",3,false
"90275010","902750","Colorímetros",4,true
"90275020","902750","Fotômetros",4,true
"90275030","902750","Refratômetros",4,true
"90275040","902750","Sacarímetros",4,true
"90275050","902750","Citômetro de fluxo",4,true
"90275090","902750","Outros",4,true
"902780","9027","Outros instrumentos e aparelhos",3,false
"9027801","902780","Calorímetros, viscosímetros, densitômetros e aparelhos medidores de ph",4,false
"90278011","9027801","Calorímetros",5,true
"90278012","9027801","Viscosímetros",5,true
"90278013","9027801","Densitômetros",5,true
"90278014","9027801","Aparelhos medidores de ph",5,true
"90278020","902780","Espectrômetros de massa",4,true
"90278030","902780","Polarógrafos",4,true
"9027809","902780","Outros",4,false
"90278091","9027809","Exposímetros",5,true
"90278099","9027809","Outros",5,true
"902790","9027","Micrótomos; partes e acessórios",3,false
"90279010","902790","Micrótomos",4,true
"9027909","902790","Partes e acessórios",4,false
"90279091","9027909","De espectrômetros e espectrógrafos, de emissão atômica",5,true
"90279093","9027909","De polarógrafos",5,true
"90279099","9027909","Outros",5,true
"9028","90","Contadores de gases, de líquidos ou de eletricidade, incluindo os aparelhos para sua aferição.",2,false
"902810","9028","Contadores de gases",3,false
"9028101","902810","De gás natural comprimido, eletrônicos",4,false
"90281011","9028101","Dos tipos utilizados em postos (estações) de serviço ou garagens",5,true
"90281019","9028101","Outros",5,true
"90281090","902810","Outros",4,true
"902820","9028","Contadores de líquidos",3,false
"90282010","902820","De peso inferior ou igual a 50 kg",4,true
"90282020","902820","De peso superior a 50 kg",4,true
"902830","9028","Contadores de eletricidade",3,false
"9028301","902830","Monofásicos, para corrente alternada",4,false
"90283011","9028301","Digitais",5,true
"90283019","9028301","Outros",5,true
"9028302","902830","Bifásicos",4,false
"90283021","9028302","Digitais",5,true
"90283029","9028302","Outros",5,true
"9028303","902830","Trifásicos",4,false
"90283031","9028303","Digitais",5,true
"90283039","9028303","Outros",5,true
"90283090","902830","Outros",4,true
"902890","9028","Partes e acessórios",3,false
"90289010","902890","De contadores de eletricidade",4,true
"90289090","902890","Outros",4,true
"9029","90","Outros contadores (por exemplo, contadores de voltas, contadores de produção, taxímetros, totalizadores de caminho percorrido, podômetros); indicadores de velocidade e tacômetros, exceto os das posições 90.14 ou 90.15; estroboscópios.",2,false
"902910","9029","Contadores de voltas, contadores de produção, taxímetros, totalizadores de caminho percorrido, podômetros e contadores semelhantes",3,false
"90291010","902910","Contadores de voltas, contadores de produção ou de horas de trabalho",4,true
"90291090","902910","Outros",4,true
"902920","9029","Indicadores de velocidade e tacômetros; estroboscópios",3,false
"90292010","902920","Indicadores de velocidade e tacômetros",4,true
"90292020","902920","Estroboscópios",4,true
"902990","9029","Partes e acessórios",3,false
"90299010","902990","De indicadores de velocidade e tacômetros",4,true
"90299090","902990","Outros",4,true
"9030","90","Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controle de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, x, cósmicas ou outras radiações ionizantes.",2,false
"903010","9030","Instrumentos e aparelhos para medida ou detecção de radiações ionizantes",3,false
"90301010","903010","Medidores de radioatividade",4,true
"90301090","903010","Outros",4,true
"903020","9030","Osciloscópios e oscilógrafos",3,false
"90302010","903020","Osciloscópios digitais",4,true
"9030202","903020","Osciloscópios analógicos",4,false
"90302021","9030202","De frequência superior ou igual a 60 mhz",5,true
"90302022","9030202","Vetorscópios",5,true
"90302029","9030202","Outros",5,true
"90302030","903020","Oscilógrafos",4,true
"90303","9030","Outros aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência:",3,false
"90303100","90303","Multímetros, sem dispositivo registrador",4,true
"90303200","90303","Multímetros, com dispositivo registrador",4,true
"903033","90303","Outros, sem dispositivo registrador",4,false
"9030331","903033","Voltímetros",5,false
"90303311","9030331","Digitais",6,true
"90303319","9030331","Outros",6,true
"9030332","903033","Amperímetros",5,false
"90303321","9030332","Do tipo dos utilizados em veículos automóveis",6,true
"90303329","9030332","Outros",6,true
"90303390","903033","Outros",5,true
"903039","90303","Outros, com dispositivo registrador",4,false
"90303910","903039","De teste de continuidade em circuitos impressos",5,true
"90303990","903039","Outros",5,true
"903040","9030","Outros instrumentos e aparelhos, especialmente concebidos para telecomunicação (por exemplo, diafonômetros, medidores de ganho, distorciômetros, psofômetros)",3,false
"90304010","903040","Analisadores de protocolo",4,true
"90304020","903040","Analisadores de nível seletivo",4,true
"90304030","903040","Analisadores digitais de transmissão",4,true
"90304090","903040","Outros",4,true
"90308","9030","Outros instrumentos e aparelhos:",3,false
"903082","90308","Para medida ou controle de plaquetas (wafers) ou de dispositivos semicondutores",4,false
"90308210","903082","De testes de circuitos integrados",5,true
"90308290","903082","Outros",5,true
"903084","90308","Outros, com dispositivo registrador",4,false
"90308410","903084","De teste automático de circuito impresso montado (ate)",5,true
"90308420","903084","De medidas de parâmetros característicos de sinais de televisão ou de vídeo",5,true
"90308490","903084","Outros",5,true
"903089","90308","Outros",4,false
"90308910","903089","Analisadores lógicos de circuitos digitais",5,true
"90308920","903089","Analisadores de espectro de frequência",5,true
"90308930","903089","Freqüencímetros",5,true
"90308940","903089","Fasímetros",5,true
"90308990","903089","Outros",5,true
"903090","9030","Partes e acessórios",3,false
"90309010","903090","De instrumentos e aparelhos da subposição 9030.10",4,true
"90309090","903090","Outros",4,true
"9031","90","Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente capítulo; projetores de perfis.",2,false
